PaperId,Abstract
2330472453578412ebc8ef36d752a18f439a76de,
94adb0f9ea966d84c9a0c7694eb805bc976b3ad6,
de7208c2d75185aa4a2f7dea1592812578e1f3d7,This paper reports findings from a study of the relationship between female schooling and cumulative fertility and contraceptive use in fourteen sub-Saharan African countries where Demographic and Health Surveys (DHS) have been conducted since the mid-1980s. The countries are Tanzania Uganda Burundi Mali Niger Nigeria Kenya Ghana Togo Zambia Zimbabwe Senegal Cameroon and Botswana. Each DHS sample is comprised of 3000-9000 women aged 15-49 years. The researchers were able to control for background variables such as age area of residence wealth and ethnic and religious affiliations but not for the availability of contraceptive services and levels of child mortality. A negative correlation was found between female schooling and fertility in almost all countries although the relationship is non-linear. Female primary schooling has a negative relation with fertility in about half of the countries and no relation in the other half. Secondary schooling is universally associated with lower fertility and the strength of the effect increases with the years of schooling. The authors note no major differences between countries in different income groups but point to evidence of a positive relationship between income and fertility in Nigeria and a negative relationship in Tanzania Ghana Togo and Botswana. Among ever-married women husbands schooling has no significant relation with fertility in about one-third of the countries and when both womens and mens schooling matter womens schooling exerts a much larger negative effect upon fertility than mens schooling. For both fertility and contraceptive use there are large differences across countries which have not been explained. Botswana Kenya and Zimbabwe have met with significant success in lowering fertility and raising contraceptive use. These three countries have the highest levels of female schooling the lowest child mortality rates and the most vigorous family planning programs.
7a9cfe23f1c1725fddf864a3d1f86f09bbc5f11c,
26152bded76ed1e5d5ba263f36fc04eb3cbf0df2,"BACKGROUND
Adjuvant anti-PD1 treatment improves relapse-free survival (RFS) but has not been shown to improve overall survival (OS) in melanoma and is associated with risks of immune-related adverse events (irAEs), some permanent. We identified factors patients consider in deciding whether to undergo adjuvant anti-PD1 treatment and assessed prospective health-related quality of life (HRQoL), treatment satisfaction, and decisional regret.


PATIENTS AND METHODS
Patients with stage IIIB-IV cutaneous melanoma and free of disease, were candidates for adjuvant anti-PD1 immunotherapy, and had not yet discussed adjuvant treatment options with their oncologist were eligible. Participants viewed a 4-minute informational video tailored to their disease stage which communicated comprehensive, quantitative information about the risk of relapse both with and without adjuvant treatment, and risks of each irAE before deciding whether or not to opt for adjuvant therapy. We collected data on demographics, HRQoL, and attitudes toward adjuvant treatment over 1 year.


RESULTS
14/34 patients (41%) opted for adjuvant anti-PD1 immunotherapy, 20/34 (59%) opted for observation. Patients choosing adjuvant immunotherapy scored higher on HRQoL social well-being at pre-treatment, were more likely to endorse positive statements about adjuvant immunotherapy, and to perceive that their physician preferred adjuvant therapy. They had lower decisional regret and higher satisfaction, even if they experienced toxicity or recurrence.


CONCLUSIONS
When provided with comprehensive quantitative information about risks and benefits of adjuvant anti-PD1 immunotherapy, 20/34 (59%) of patients opted for observation. Patients choosing adjuvant immunotherapy had lower decisional regret and higher satisfaction over time even if they had poorer outcomes in treatment."
0e0ede115775105cf7c3e8746b0b91d6854cceb8,
13bf4557b10bcc3f3beef29d34312f292257acb4,Antigen stimulation induces a subset of CD4+ and CD8+ T cells to differentiate into CD4+CD8+ T cell subsets gaining in polyfunctional characteristics within the tumor. Monitoring CD4+CD8+ T cells may thus favor the identification and selection of antigen-reactive T cells to drive clinical benefit.
15284ad9d40b9b981998bef61a4a6ab51d934dcf,
1788ac6e605a4d348283cc647922ca5ff9543045,"
 Immune Checkpoint Blockade (ICB) with anti- programmed cell death protein (PD)-1 and anti-cytotoxic T lymphocyte associated protein (CTLA)-4 have had immense success in cancer treatment. However, primary and acquired resistance to these therapies limits their clinical benefit. Accumulating evidence indicates that chemotherapeutic agents such as Cyclophosphamide (CTX) that can induce anticancer immunity stand out as particularly promising partners for use in combination with ICBs. A combination approach to reorchestrate the anti-tumor immune response could magnify the clinical benefit of ICBs. CTX is an alkylating chemotherapeutic which is directly tumoricidal that can also modulate immune cells. CTX is known to preferentially deplete certain T cell subsets (such as T regulatory cells, T regs) and lead to homeostatic proliferation of antigen-specific T cells in addition to the modulation of myeloid cells. Here, we hypothesized that the addition of ICBs will augment the immunomodulatory changes induced by CTX including but not limited to the homeostatic proliferation of T cells which will reset the T cell receptor (TCR) repertoire to favor tumor antigen-specific T cells. The murine melanoma tumor model, B16-F10, is known to be refractory to treatment with ICBs, particularly anti-PD-1, as these only modestly slow the growth of small tumors. Here, we show that a single dose of CTX one day prior to starting an ICB (anti-PD-1 and anti-CTLA-4) regimen slows tumor progression of B16-F10 compared to CTX or ICB alone. Similarly, the triple combination (CTX+ anti- PD-1 + anti-CTLA-4) also significantly prolongs the survival of tumor bearing mice. Further, the combination of CTX with anti- PD-1 and anti-CTLA-4 increased the number of activated and proliferating CD8+ tumor infiltrating lymphocytes (TILs). This increase in cytotoxic T cells was accompanied by a decrease in Tregs, which further augments the tumor control. Additionally, we also observed a significant increase in a highly cytolytic population of CD4+ CD8+ double positive TILs. The depletion of CD8+ cells but not CD4+ cells abrogates the therapeutic effect of the triple combination suggesting that the anti-tumor effect is CD8+ T cell dependent. Overall, our results suggest that the combination of CTX with the ICBs, anti- PD-1 and anti-CTLA-4, is a potent combinatorial approach that can prime an anti-tumor response and promote robust control of tumor growth. Thus, these findings form the basis for further investigations in understanding the mechanisms of combinatorial cancer therapies in tumor models that are refractory to ICB therapies and can inform the design of future therapeutic interventions that combine ICB with chemotherapy.
 Note: M.M.G, A.B.W, and L.H contributed equally to this work
 Citation Format: Mariam M. George, Allison Betof Warner, Linda Hamadene, Daniel Hirschhorn, Alan N. Houghton, Jedd D. Wolchok, Taha Merghoub. Combination of cyclophosphamide with immune checkpoint blockade inhibition elicits potent tumor control in a preclinical melanoma model [abstract]. In: Proceedings of the American Association for Cancer Research Annual Meeting 2022; 2022 Apr 8-13. Philadelphia (PA): AACR; Cancer Res 2022;82(12_Suppl):Abstract nr 4167."
18ce65fa88351ef9222ee853bd6199f399d11432,"The repertoire of tumor-infiltrating lymphocytes (TILs) can be vast, and many of these TILs are not endowed with tumor reactivity. While a number of reports have shown that tumor-reactive TILs express CD39, few reports have demonstrated that conversely, CD39 can be leveraged to serve as a proxy of tumor-reactive CD8 T cells. Using single-cell CITE/RNA/TCRseq, we show that CD39+ CD8 T cells in human lung cancers demonstrate transcriptional and proteomic features of exhaustion, tumor reactivity, and clonal expansion. Moreover, TCR cloning revealed that CD39 enriched for tumor-reactive CD8 T cell clones. Flow cytometry of 440 lung cancer specimens revealed that CD39 level on CD8 T cells is only weakly correlated with tumoral features that currently guide lung cancer therapy, such as histology, driver mutation, PD-L1 and tumor mutation burden. PD-1 axis blockade, but not cytotoxic chemotherapy, increased intratumoral CD39+ CD8 T cells. CD39 correlated with PD-1 expression on CD8 T cells and high pre-treatment/early-on-treatment levels were associated with improved clinical outcomes, but not immune-related adverse events, from immune checkpoint blockade therapy. This comprehensive profiling of the clinical, pathological and molecular features highlights the utility of CD39 as a proxy for tumor-reactive CD8 T cells in human lung cancer."
1f6c8b0bed0da47921c359c9301aeab30a80f516,"CD39 has emerged as a marker of tumor-reactive CD8 T cells. Using single-cell CITE/RNA/TCRseq, we show that CD39+ CD8 T cells in human lung cancers demonstrate transcriptional and proteomic features of exhaustion, tumor reactivity, and clonal expansion. Flow cytometry of 440 lung cancer specimens revealed that CD39 level on CD8 T cells is only weakly correlated with tumoral features, such as histology, driver mutation, PD-L1 and tumor mutation burden. CD8 T cells reactive against EGFR driver mutations preferentially expressed CD39, suggesting that CD39 can be leveraged to identify neoantigen-reactive CD8 T cells. PD-1 axis blockade, but not cytotoxic chemotherapy, increased intratumoral CD39+ CD8 T cells. CD39 correlated with PD-1 expression on CD8 T cells and high pre-treatment/early-on-treatment levels were associated with improved clinical outcomes from immune checkpoint blockade. This extensive and comprehensive profiling of the clinical, pathological and molecular features highlights the utility of CD39 as a proxy for tumor-reactive CD8 T cells in human lung cancer."
22768432f182dac816c0d146a2ffcb5e5e99c475,
2cda654c1860f8451d7d6fe2655d7643ee672fe0,
2e95816339365b2ad52b3fff93de01810d007bde,"9522 Background: Durable clinical benefit has been achieved with nivolumab (NIVO) + ipilimumab (IPI), including an overall survival (OS) of 49% and a melanoma-specific survival (MSS) of 56%, with median MSS not reached (NR) at 6.5-y minimum follow-up. Here we report sustained efficacy outcomes at 7.5 y. Methods: Patients (pts) with previously untreated, unresectable stage III/IV melanoma were randomly assigned 1:1:1 and stratified by PD-L1 status, BRAF mutation status, and metastasis stage to receive NIVO 1 mg/kg + IPI 3 mg/kg for 4 doses Q3W, followed by NIVO 3 mg/kg Q2W (n = 314); NIVO 3 mg/kg Q2W + placebo (n = 316); or IPI 3 mg/kg Q3W for 4 doses + placebo (n = 315) until progression or unacceptable toxicity. Co-primary endpoints were progression-free survival (PFS) and OS with NIVO + IPI or NIVO alone versus IPI. Results: With a minimum follow-up of 7.5 y, median OS remained stable at 72.1 mo (NIVO + IPI), 36.9 mo (NIVO), and 19.9 mo (IPI); median MSS was NR, 49.4 mo, and 21.9 mo, respectively (Table). While the objective response rate remained stable at 58% (NIVO + IPI), 45% (NIVO), and 19% (IPI), median duration of response had now been reached for NIVO at 90.8 mo and remains NR and 19.2 mo for NIVO + IPI and IPI, respectively. Subsequent systemic therapy was received by 36%, 49%, and 66% of NIVO + IPI-, NIVO-, and IPI-treated patients, respectively, and median time to that therapy was NR (95% CI, 45.9–NR), 24.7 mo (16.0–38.7), and 8.0 mo (6.5–8.7). Of patients alive at 7.5 y, 106/138 (77%, NIVO + IPI), 80/115 (70%, NIVO), and 27/60 (45%, IPI) were off treatment and had never received subsequent systemic therapy. No change to the safety summary was observed with additional follow-up; updated health-related quality of life data will be reported. Of the 10 new deaths since the 6.5-y follow-up (ie, 5 NIVO + IPI; 3 NIVO; 2 IPI), none were treatment-related; 4 were due to melanoma progression; 1 was due to an unknown cause; and 5 were due to other causes, but not associated with a COVID diagnosis. Conclusions: The 7.5-y follow-up continues to demonstrate the durability of responses with NIVO + IPI and an ongoing survival plateau. A substantial difference in median OS and MSS between patients treated with NIVO + IPI or NIVO was observed in descriptive analyses. Clinical trial information: NCT04540705. [Table: see text]"
2ec55a96cf20563c603676e670132deb7ce397a7,
33b980c9e288f94c1841d8ad3413b3c3b770b759,"In solid tumor oncology, circulating tumor DNA (ctDNA) is poised to transform care through accurate assessment of minimal residual disease (MRD) and therapeutic response monitoring. To overcome the sparsity of ctDNA fragments in low tumor fraction (TF) settings and increase MRD sensitivity, we previously leveraged genome-wide mutational integration through plasma whole genome sequencing (WGS). We now introduce MRD-EDGE, a composite machine learning-guided WGS ctDNA single nucleotide variant (SNV) and copy number variant (CNV) detection platform designed to increase signal enrichment. MRD-EDGE uses deep learning and a ctDNA-specific feature space to increase SNV signal to noise enrichment in WGS by 300X compared to our previous noise suppression platform MRDetect. MRD-EDGE also reduces the degree of aneuploidy needed for ultrasensitive CNV detection through WGS from 1Gb to 200Mb, thereby expanding its applicability to a wider range of solid tumors. We harness the improved performance to track changes in tumor burden in response to neoadjuvant immunotherapy in non-small cell lung cancer and demonstrate ctDNA shedding in precancerous colorectal adenomas. Finally, the radical signal to noise enrichment in MRD-EDGE enables de novo mutation calling in melanoma without matched tumor, yielding clinically informative TF monitoring for patients on immune checkpoint inhibition."
3790325ff3d60341a1a558ee1ee9af08e7bfae01,"Simple Summary Immune checkpoint inhibitors have been shown to improve survival in patients with advanced melanoma; however, a proportion of patients do not experience durable clinical benefit with these agents. Findings from a previous study suggested that the use of proton pump inhibitors while receiving immune checkpoint inhibitors may lead to worse clinical outcomes. To validate those results, we performed this retrospective analysis using data from three clinical trials involving patients with advanced melanoma treated with immune checkpoint inhibitors. We found that there is not enough evidence to conclude that proton pump inhibitors influence the efficacy of immune checkpoint inhibitors. Prospective studies are needed to conclusively determine if the use of proton pump inhibitors has any meaningful impact on the efficacy of immune checkpoint inhibitors in patients with advanced melanoma. Abstract The impact of proton pump inhibitors (PPIs) on clinical outcomes with first-line immune checkpoint inhibitors (ICIs) in patients with metastatic melanoma was previously analyzed in the phase II study, CheckMate 069. This retrospective analysis utilized data from three phase II/III studies of first-line ICI therapy in untreated advanced melanoma: CheckMate 066, 067, and 069. All randomized patients with PPI use ≤ 30 days before initiating study treatment were included in the PPI-use subgroup. Possible associations between baseline PPI use and efficacy were evaluated within each treatment arm of each study using multivariable modeling. Approximately 20% of 1505 randomized patients across the studies reported baseline PPI use. The median follow-up was 52.6–58.5 months. Objective response rate (ORR), progression-free survival (PFS), and overall survival analyses provided insufficient evidence of a meaningful association between PPI use and efficacy outcomes with nivolumab-plus-ipilimumab, nivolumab, or ipilimumab therapy. In five of the six ICI treatment arms, 95% confidence intervals for odds ratios or hazard ratios traversed 1. Significant associations were observed in the CheckMate 069 combination arm between PPI use and poorer ORR and PFS. This multivariable analysis found insufficient evidence to support meaningful associations between PPI use and ICI efficacy in patients with advanced melanoma."
4347211979d53f927330d6e2843f3db7a30a6ee4,"Circulating cell-free DNA (ccfDNA) sequencing for low-burden cancer monitoring is limited by sparsity of circulating tumor DNA (ctDNA), the abundance of genomic material within a plasma sample, and pre-analytical error rates due to library preparation, and sequencing errors. Sequencing costs have historically favored the development of deep targeted sequencing approaches for overcoming sparsity in ctDNA detection, but these techniques are limited by the abundance of ccfDNA in samples, which imposes a ceiling on the maximal depth of coverage in targeted panels. Whole genome sequencing (WGS) is an orthogonal approach to ctDNA detection that can overcome the low abundance of ccfDNA by supplanting sequencing depth with breadth, integrating signal across the entire tumor mutation landscape. However, the higher cost of WGS limits the practical depth of coverage and hinders broad adoption. Lower sequencing costs may thus allow for enhanced ctDNA cancer monitoring via WGS. We therefore applied emerging lower-cost WGS (Ultima Genomics, 1USD/Gb) to plasma samples at ∼120x coverage. Copy number and single nucleotide variation profiles were comparable between matched Ultima and Illumina datasets, and the deeper WGS coverage enabled ctDNA detection at the parts per million range. We further harnessed these lower sequencing costs to implement duplex error-corrected sequencing at the scale of the entire genome, demonstrating a ∼1,500x decrease in errors in the plasma of patient-derived xenograft mouse models, and error rates of ∼10−7 in patient plasma samples. We leveraged this highly de-noised plasma WGS to undertake cancer monitoring in the more challenging context of resectable melanoma without matched tumor sequencing. In this context, duplex-corrected WGS allowed us to harness known mutational signature patterns for disease monitoring without matched tumors, paving the way for de novo cancer monitoring."
4573ee2eb12ee5c2c6a4c3b0506a4d50a07cb152,
4621b1a67be6e5dbb110c03d3513db4b4f99a22d,
4674bd289d368d5421a534cc7a9fb2294d8635e1,
497cba631cf40b65c6acbbe1f0816df757eab2f3,"GITR is a TNF receptor, and its activation promotes immune responses and drives antitumor activity. The receptor is activated by the GITR ligand (GITRL), which is believed to cluster receptors into a high-order array. Immunotherapeutic agonist antibodies also activate the receptor, but their mechanisms are not well characterized. We solved the structure of full-length mouse GITR bound to Fabs from the antibody DTA-1. The receptor is a dimer, and each subunit binds one Fab in an orientation suggesting that the antibody clusters receptors. Binding experiments with purified proteins show that DTA-1 IgG and GITRL both drive extensive clustering of GITR. Functional data reveal that DTA-1 and the anti-human GITR antibody TRX518 activate GITR in their IgG forms but not as Fabs. Thus, the divalent character of the IgG agonists confers an ability to mimic GITRL and cluster and activate GITR. These findings will inform the clinical development of this class of antibodies for immuno-oncology."
5973a321a812911f466a62c1b34ca39b5a1abb85,"Abstract Purpose: Intratumoral oncolytic virotherapy may overcome anti–PD(L)-1 resistance by triggering pro-inflammatory remodeling of the tumor microenvironment. This pilot study investigated ONCOS-102 (oncolytic adenovirus expressing GM-CSF) plus anti–programmed cell death protein 1 (PD)-1 therapy in anti–PD-1–resistant melanoma. Patients and Methods: Patients with advanced melanoma progressing after prior PD-1 blockade received intratumoral ONCOS-102 either as priming with 3 doses (3 × 1011 viral particles) during Week 1 [Part 1 (sequential treatment)] or as 4-dose priming and 8 booster doses every 3 weeks [Part 2 (combination treatment)]. From Week 3, all patients received pembrolizumab every 3 weeks (≤8 doses). The primary endpoint was safety. Objective response rate (ORR), progression-free survival, and immunologic activation in repeat biopsies were also investigated. Results: In 21 patients (Part 1, n = 9; Part 2, n = 12) ONCOS-102 plus pembrolizumab was well tolerated: most adverse events (AE) were mild/moderate in severity. Pyrexia (43%), chills (43%), and nausea (28%) were the most common ONCOS-102–related AEs. There were no dose-limiting toxicities. ORR was 35% [response evaluation in solid tumors (RECIST) 1.1, irRECIST]. Reduction in size of ≥1 non-injected lesions observed in 53% patients indicated a systemic effect. In injected tumors, persistent immune-related gene expression and T-cell infiltration were associated with clinical benefit. Viral persistence and efficacy in injected and non-injected lesions without additional toxicity supported Part 2 dosing regimen in future studies. Conclusions: ONCOS-102 plus pembrolizumab was well tolerated and led to objective responses in patients with anti–PD-1–resistant advanced melanoma. ONCOS-102 promoted T-cell infiltration, particularly cytotoxic CD8+ T cells, which persisted at Week 9, driving clinical benefit. Further investigation of ONCOS-102 plus PD-1 blockade is warranted. See related commentary by Levi and Boland, p. 3"
5fe07651903b63e71b73ea4719d4f1555c12eb5d,"
 Despite the significant success of immunotherapy, more than 40% of cancer patients remain unresponsive or exhibit an insufficient response. Well-designed combinations of targeted therapy and immunotherapy have the potential to increase effectiveness of cancer treatment and overcome the absence of response to either therapy alone. Since targeted therapies that enhance tumor antigenicity can enhance the effectiveness of immune based therapies, we have built a compendium of in vitro and in vivo assays to evaluate the effect of multiple immunogenic drugs. In these assays, we use the preclinical melanoma cell line B16-F10 model as it is highly metastatic and responds poorly to immunotherapy alone. The tumor suppressor p53 is a key target both in terms of targeted therapy owing to its role in halting tumor progression as well as in combination with immunotherapy, since p53 has varied roles in immune modulation. APR-246 can activate p53 and elicit some p53-independent effects in various tumor models predominantly through the induction of endoplasmic reticulum stress and oxidative stress. Since these cellular stressors (including p53) have been shown to be capable of rendering tumor cells immunogenic, we hypothesized that APR-246 may also increase the antigenicity of tumor cells. Indeed, we observed that treatment of B16 cells with APR-246 increases their MHC expression. Additionally, in our in vitro co-culture assays, cells treated with APR-246 were able to activate antigen-specific cytotoxic T cells either directly or via CD11c+ cells. We also observed that mice immunized with APR-246-treated B16 cells and then implanted with healthy untreated melanoma cells, were able to confer prolonged tumor free survival. Taken together, we believe that APR-246 has the potential to make for a strong combination with immunomodulatory therapies owing to its immunogenic potential. Based on these observations, we rationally designed a combination treatment regimen that would further enhance the immunogenic effects elicited by APR-246 on tumor cells. The triple combination of APR-246 with the TLR4 agonist, Monophosphoryl lipid A (MPL) and the anti-CD40 antibody significantly reduced the growth of B16 tumor in C57BL/6J mice. Strikingly, using CRISPR generated B16 p53 KO cells, we have discovered that these effects of APR-246 exist even in the absence of p53, albeit slightly reduced. Therefore, our results indicate that combination of APR-246 with immunomodulatory agents may be effective in treating cancers irrespective of their genetic status of p53. Our finding suggests that drugs with immunogenic potential, in addition to their original therapeutic indication, such as APR-246 are good candidates for the improvement of various clinically relevant immune modulatory therapies. Note: D.V. and J.M. contributed equally to this work.
 Citation Format: Divya Venkatesh, Judith Michels, Cailian Liu, Sadna Budhu, Mariam M. George, Lars Abrahmsen, Roberta Zappasodi, Jedd D. Wolchok, Taha Merghoub. APR-246 enhances tumor immunogenicity even in the absence of p53 [abstract]. In: Proceedings of the American Association for Cancer Research Annual Meeting 2022; 2022 Apr 8-13. Philadelphia (PA): AACR; Cancer Res 2022;82(12_Suppl):Abstract nr 1291."
6bd0e27586b4cc24d4d72c6c70b2c4999a559665,"PURPOSE Combination programmed cell death protein 1/cytotoxic T-cell lymphocyte-4–blockade and dual BRAF/MEK inhibition have each shown significant clinical benefit in patients with BRAFV600-mutant metastatic melanoma, leading to broad regulatory approval. Little prospective data exist to guide the choice of either initial therapy or treatment sequence in this population. This study was conducted to determine which initial treatment or treatment sequence produced the best efficacy. PATIENTS AND METHODS In a phase III trial, patients with treatment-naive BRAFV600-mutant metastatic melanoma were randomly assigned to receive either combination nivolumab/ipilimumab (arm A) or dabrafenib/trametinib (arm B) in step 1, and at disease progression were enrolled in step 2 to receive the alternate therapy, dabrafenib/trametinib (arm C) or nivolumab/ipilimumab (arm D). The primary end point was 2-year overall survival (OS). Secondary end points were 3-year OS, objective response rate, response duration, progression-free survival, crossover feasibility, and safety. RESULTS A total of 265 patients were enrolled, with 73 going onto step 2 (27 in arm C and 46 in arm D). The study was stopped early by the independent Data Safety Monitoring Committee because of a clinically significant end point being achieved. The 2-year OS for those starting on arm A was 71.8% (95% CI, 62.5 to 79.1) and arm B 51.5% (95% CI, 41.7 to 60.4; log-rank P = .010). Step 1 progression-free survival favored arm A (P = .054). Objective response rates were arm A: 46.0%; arm B: 43.0%; arm C: 47.8%; and arm D: 29.6%. Median duration of response was not reached for arm A and 12.7 months for arm B (P < .001). Crossover occurred in 52% of patients with documented disease progression. Grade ≥ 3 toxicities occurred with similar frequency between arms, and regimen toxicity profiles were as anticipated. CONCLUSION Combination nivolumab/ipilimumab followed by BRAF and MEK inhibitor therapy, if necessary, should be the preferred treatment sequence for a large majority of patients."
6f5da1047c09075a0776ee4d5d3a812c95bf4bc2,
75456a5a2ba0aee03f79bf761667da1dd63983d1,
765f9e5c8599ea41ba6d271dac6e59bfc5d2a26d,
79415e30fef2a00ad8eae24db3a3870f93e6c3fe,"
 Multiple suppressive mechanisms within the tumor microenvironment (TME) are capable of blunting anti-tumor T cell responses. These include engagement of inhibitory receptors expressed in tumor-associated, exhausted CD8 T cells, such as programmed cell death protein 1 (PD-1), T-cell immunoglobulin and mucin-domain containing-3 (TIM-3), lymphocyte-activation gene 3 (LAG-3), 2B4 (also known as CD244), and T cell immunoreceptor with Ig and ITIM domains (TIGIT). While immune checkpoint blockade therapies aimed at reversing the dysfunctional state of tumor-associated T cells have demonstrated clinical effectiveness, not all cancer patients achieve long-term disease control. This is due, at least in part, to the refractory nature of what are categorized as terminally exhausted CD8 T cells to be reinvigorated by, for example, PD-1/PD-L1 blockade. As CD8 T cell exhaustion (or dysfunction) is a major therapeutic challenge, gaps in our understanding of cellular and molecular mechanisms underlying the T cell exhaustion (or dysfunction) program in cancer warrant further study of pathways that program T cells toward exhaustion (or dysfunction). Through comprehensive immune profiling of tumor-infiltrating T lymphocytes (TILs), we found that CD47 expression in CD8 TILs isolated from melanoma patients significantly correlates with expression of several checkpoint inhibitory molecules (e.g., TIM-3, PD-1 and LAG-3). Additionally, our re-analysis of single cell data from melanoma patients revealed that terminally exhausted T cells (Tex) and TCF7hi Tex precursor cells exhibit high levels of CD47 transcripts, suggesting phenotypic association of CD47 with T cell exhaustion. We confirmed our observations in murine B16-F10 melanoma where CD47 expression is significantly upregulated in exhausted CD8 TILs. We also show that CD47 functions as a negative regulator for T cell proliferation and function during T cell priming. To address the role of CD47 during the development of CD8 T cell exhaustion/dysfunction in cancer, we performed adoptive T cell transfer of the naïve-sorted Cd47+/+ (WT) and Cd47+/- (Het) antigen specific Pmel-1 CD8 T cells (but not Cd47-deficient Pmel-1 CD8 T cells as they would be subject to innate immune clearance) into B16 tumor-bearing mice and found that Cd47-Het Pmel-1 CD8 TILs, as compared to the Cd47-WT Pmel-1 CD8 TILs, exhibit less expression of exhaustion-related genes (e.g. Pdcd1, Lag3 and Tox), and increased expression of genes associated with T cell activation and proliferation (e.g. Mki67, Lck, Cd69, Gzma, Gzmk). We further confirmed that thrombospondin-1 (TSP-1), as an extracellular matrix protein and a ligand of CD47, contributes to driving the differentiation of CD8 T cells toward exhaustion. Our data highlight for the first time the potential of extracellular matrix protein TSP-1 in programming CD8 T cell exhaustion in cancer through its interaction with CD47 expressed on CD8 T cells.
 Citation Format: Chien-Huan Weng, Fadi Samaan, Sadna Budhu, Levi Mangarin, Sébastien Monette, Cailian Liu, Stephane Pourpe, Linda Hamadene, Hong Zhong, Xia Yang, David Schroder, Roberta Zappasodi, Pamela Holland, Jedd D. Wolchok, Taha Merghoub. Potential role of CD47 in T cell exhaustion program [abstract]. In: Proceedings of the American Association for Cancer Research Annual Meeting 2022; 2022 Apr 8-13. Philadelphia (PA): AACR; Cancer Res 2022;82(12_Suppl):Abstract nr 6150."
8860f69023e26843ec7881d876a77650fbb02242,"9559 Background: Combinations of either immune checkpoint inhibitors (anti-PD-1/anti-CTLA-4) or BRAF/MEK-targeted therapies have shown significant clinical benefit in pts with BRAFV600 mutant MM. Until recently, little prospective data existed to guide the choice of initial therapy or sequence. Results of the DREAMseq Trial showed that the treatment sequence beginning with nivolumab/ipilimumab (Nivo/Ipi) immunotherapy produced a clinically meaningful 20% improvement in 2-year overall survival (OS) compared to the sequence beginning with dabrafenib/trametinib (Dab/Tram) targeted therapy. The OS and progression-free survival (PFS) curves were biphasic crossing at 10 and 6 months, respectively. Our aim is to characterize QOL trends within and between the initial therapies through 24 weeks (wks). Methods: 265 pts were randomly assigned to Nivo/Ipi for up to 12 wks then Nivo alone (Arm A) or Dab/Tram continuously (Arm B) and at disease progression (PD) received the alternate therapy. QOL was assessed by the PROMIS Profile 29 at baseline, wk 12 (end of cycle (C) 2), and wk 24 (end of C4). Wilcoxon Signed Rank test was used to examine changes over time within treatment arms. OS was estimated by Kaplan-Meier method to compare between pts who stopped treatment for toxicity on Arm A by C2 and who continued on Arm A therapy to C4. A complete case analysis compared QOL domain means for (C2) vs. (C4). Pt-reported adverse events were also collected. Results: Baseline completion rates for the PROMIS-29 for Arm A (n = 108, 81.2%) and Arm B (n = 117, 88.6%) and decreased to 28.6% and 53.8%, respectively at C4. Through C4, the principal reasons for dropout were toxicity (35.2% for Arm A and 11.9% for Arm B) and PD (26.1% for Arm A and 18.6% for Arm B). From Baseline to C2: Arm B reported statistically significant improvements in Pain Interference (-3.45, P = 0.007), Sleep (-2.11, P = 0.014), and Anxiety (-3.74, P < 0.001). By C4, these early differences had dissipated (mean diff. = 0.73 – 1.73, all p = NS). For pts remaining on treatment to C4 (n = 157), a complete case analysis indicates no significant QOL differences between C2 vs C4. Pts stopping for toxicity on Arm A after C2 had similar 2-yr OS to pts who continued on Arm A to C4. QOL at C2 (Arm A: stopping for toxicity vs. on treatment) were meaningful, but underpowered (Physical Health (PH) mean difference = -3.5, p = 0.18). Conclusions: Over the first 12 wks, Dab/Tram is associated with significant improvement in overall function and less disturbance in in sleep, pain, physical function, and PH than Nivo/Ipi as expected by PFS curves and toxicity profiles. These differences dissipate by 24 wks when Arm A therapy has switched to Nivo alone and PFS curves cross. Early QOL and treatment cessation due to Nivo/Ipi toxicity was not associated with differences in 2-yr OS. Clinical trial information: NCT02224781."
